"gene","gene_name","logFC","logCPM","F","PValue","FDR","description","entrezgene_id"
"103817368","RGS14",0.2604593436661529,4.227194994780548,19.57377030497052,2.4362312001304653e-5,0.011078761382593292,"regulator of G protein signaling 14","103817368"
"C10H15orf39","C10H15orf39",0.4410104925214985,4.031050899052966,19.014461905710952,3.1157253609918764e-5,0.012827886604854923,"chromosome 10 C15orf39 homolog","115484150"
"103827310","IFT88",-0.2579816253008378,3.865138511589427,18.98539861859772,3.155934615740259e-5,0.012827886604854923,"intraflagellar transport 88","103827310"
"103812842","GLCCI1",0.22948323936618695,4.30871409141398,18.97283977901421,3.173473871459437e-5,0.012827886604854923,"glucocorticoid induced 1","103812842"
"103812846","TMEM106B",-0.48768490586175967,7.062470919903573,18.749887510059462,3.502008784621737e-5,0.013426116231746167,"transmembrane protein 106B","103812846"
"103824839","LOC103824839",-0.2819954016774928,5.101051076877042,18.708009413636862,3.567503854871164e-5,0.013426116231746167,"E3 ubiquitin-protein ligase KCMF1-like","103824839"
"103822262","TMEM132A",0.37067036630827543,0.9797104099170154,18.554016727942244,3.819320659548252e-5,0.013894688559436541,"transmembrane protein 132A","103822262"
"127059127","LOC127059127",0.5913628753790348,-1.2167851865692678,18.424204274373455,4.045704978741206e-5,0.014243491657413395,"uncharacterized LOC127059127","127059127"
"127059608","LOC127059608",0.5833936076459209,-0.7694996995281178,18.294891408488102,4.284898088993853e-5,0.014614180544774659,"uncharacterized LOC127059608","127059608"
"103814500","MTSS1",0.21812146331563712,4.209681427667464,17.976520846183874,4.937490976011905e-5,0.016329629246119373,"MTSS I-BAR domain containing 1","103814500"
"115485398","MGAT2",0.25577188284631514,3.2251399837855375,17.681297037347335,5.6335938652281514e-5,0.018083836307382365,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","115485398"
"103813884","LOC103813884",-0.18142226042653237,9.241414985517508,17.410672600858096,6.359955651342193e-5,0.019551195496578216,"transmembrane protein 14C-like","103813884"
"103818391","MRPL48",-0.2423966314531818,4.293142477144737,17.379700162049907,6.448992467260544e-5,0.019551195496578216,"mitochondrial ribosomal protein L48","103818391"
"127059643","GLRX5",-0.19820062492738805,9.125342401671384,17.315732919467436,6.636944557205315e-5,0.01957719267495643,"glutaredoxin 5","127059643"
"103818170","ATP2A2",0.26129849084860113,4.097364002299351,16.97080304573725,7.75168923345954e-5,0.022263667445783532,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2","103818170"
"103820271","GUSB",0.2570225235555037,3.688574714199513,16.90331488032619,7.991336841350308e-5,0.022292364884508704,"glucuronidase beta","103820271"
"103822711","RETSAT",0.5254295561075306,3.088575228067511,16.806040859780456,8.350184381217126e-5,0.022292364884508704,"retinol saturase","103822711"
"103813632","LOC103813632",0.4585299611530453,4.021264546346106,16.79961977102957,8.374445302041936e-5,0.022292364884508704,"solute carrier family 23 member 1-like","103813632"
"103815178","LYRM4",-0.2445953174485733,6.652779934926957,16.720119488871635,8.68087685519427e-5,0.02255787857085482,"LYR motif containing 4","103815178"
"103818989","POMT1",-0.20697121058069448,3.9976048569573632,16.540914699336973,9.414481624359168e-5,0.02357146367033541,"protein O-mannosyltransferase 1","103818989"
"103821002",NA,-0.2521904578344243,6.0521454129968095,16.487019885743248,9.64731422197827e-5,0.02357146367033541,NA,NA
"127059163","LOC127059163",0.39346851775116204,0.16427181041860872,16.47072743065765,9.718855279137744e-5,0.02357146367033541,"uncharacterized LOC127059163","127059163"
"103816886","PIEZO1",0.34733920120044154,5.485038146801039,16.363331595030584,1.0204244424954715e-4,0.024210679055207775,"piezo type mechanosensitive ion channel component 1","103816886"
"103817009","FLNB",0.21743327322920733,6.1662621032599265,16.259889600975164,1.0695271394413164e-4,0.024835785531622398,"filamin B","103817009"
"103821964","LOC103821964",0.47739491588323324,1.0070981555343441,16.06253789000415,1.1700375401751159e-4,0.026294328595181327,"perilipin-3-like","103821964"
"103822559","TRNAU1AP",-0.3974679643666703,5.340139401720178,16.004871818987603,1.2011979754447369e-4,0.026294328595181327,"tRNA selenocysteine 1 associated protein 1","103822559"
"103822496","CALU",0.28977437779457454,1.1539656427667382,15.998642377777056,1.2046146506863353e-4,0.026294328595181327,"calumenin","103822496"
"103814123","VWA2",-1.6739394605220692,-0.516200156953463,15.919193100713928,1.2562772525389265e-4,0.026744276130350075,"von Willebrand factor A domain containing 2","103814123"
"103826017","GSTCD",0.3631710639697522,1.8369777830476504,15.855182091562387,1.286117293250594e-4,0.026744276130350075,"glutathione S-transferase C-terminal domain containing","103826017"
"103812513","FAM76B",-0.33089825441507703,3.4309206680654345,15.833797841580717,1.2987416482577918e-4,0.026744276130350075,"family with sequence similarity 76 member B","103812513"
"103822102","HIPK3",0.2122674790813253,4.0140275937295575,15.689531107230327,1.3872981336454776e-4,0.02803883672334582,"homeodomain interacting protein kinase 3","103822102"
"103819747","BAIAP2",0.4914881721736197,0.4163060130911881,15.633840982184763,1.4231184662946808e-4,0.02823984534752754,"BAR/IMD domain containing adaptor protein 2","103819747"
"103822658","TINAGL1",0.35038044548467523,5.351119027110377,15.563924333206643,1.4694362389092633e-4,0.028300812707144903,"tubulointerstitial nephritis antigen like 1","103822658"
"103814308","ITGB5",0.4096602310122615,1.7400311104027395,15.513354674803686,1.5038984404506804e-4,0.028300812707144903,"integrin subunit beta 5","103814308"
"103817029","CHCHD6",-0.23477510779391822,3.705447811950729,15.49525863915717,1.516430966904608e-4,0.028300812707144903,"coiled-coil-helix-coiled-coil-helix domain containing 6","103817029"
"103819314","FAM161A",-0.49521024584912254,6.197569908172071,15.475960868005096,1.529913826023043e-4,0.028300812707144903,"FAM161 centrosomal protein A","103819314"
"103823683","TP53INP2",0.3190357502475179,2.7989118993410598,15.225567467860559,1.7164348383283493e-4,0.031221949709192676,"tumor protein p53 inducible nuclear protein 2","103823683"
"103819001","ASS1",0.6320789447935272,2.2097518209277083,15.168957844783074,1.7617448381396366e-4,0.03152079207123933,"argininosuccinate synthase 1","103819001"
"103827273","CEP57",-0.31838566122125245,4.830820157780505,15.117561319813579,1.803944789722799e-4,0.03167617438378792,"centrosomal protein 57","103827273"
"103823702","BHLHE40",0.4664433708911429,0.4485150785579142,15.088247632803057,1.8284762563483957e-4,0.03167617438378792,"basic helix-loop-helix family member e40","103823702"
"103817019","GATA2",0.24149489293854295,5.607317087935802,15.047681229389337,1.8629904035213218e-4,0.031769808225049545,"GATA binding protein 2","103817019"
"103822314","SLC41A1",0.30621712461797307,1.252287216620666,14.945448672687915,1.9529664630458173e-4,0.03256276010881043,"solute carrier family 41 member 1","103822314"
"103815596","NCEH1",0.33917766635796315,2.5298487426171716,14.898946872753301,1.9953568471802184e-4,0.03256276010881043,"neutral cholesterol ester hydrolase 1","103815596"
"103821321","LCLAT1",-0.220828946005747,3.5746309372077802,14.892312522331162,2.001481121640977e-4,0.03256276010881043,"lysocardiolipin acyltransferase 1","103821321"
"UTP25","UTP25",0.1977981543416773,2.119958583236053,14.862935243636931,2.0288324055333601e-4,0.03256276010881043,"UTP25 small subunit processome component","103821557"
"103816328","MTMR8",0.21767138704413827,5.2346220309642115,14.690638160328044,2.197153222549681e-4,0.03475323227667713,"myotubularin related protein 8","103816328"
"103819725","GPS1",-0.14361325051426987,6.699457701866345,14.581315556962318,2.3113222841344245e-4,0.035643507182735484,"G protein pathway suppressor 1","103819725"
"PAXX","PAXX",-0.23243949755193002,3.5246316612224837,14.552527161793892,2.3423876405422983e-4,0.035643507182735484,"PAXX non-homologous end joining factor","103819088"
"103820781","PIK3CD",0.22536520706920005,5.464098249887106,14.499996197579044,2.4001824478942687e-4,0.035643507182735484,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","103820781"
"103816561","OPHN1",0.30735892531552655,4.014587192768869,14.480066925097434,2.4224898644693442e-4,0.035643507182735484,"oligophrenin 1","103816561"
"108964832","FCRL6",0.6587342917235334,-1.3703853729354538,14.45829205295863,2.4471065003751994e-4,0.035643507182735484,"Fc receptor like 6","108964832"
"103815614","SLC12A9",0.48772781954636035,3.432126899174514,14.412272001454594,2.4999807300823333e-4,0.035643507182735484,"solute carrier family 12 member 9","103815614"
"103815940","MYO9A",0.3356479588134794,2.016331505711071,14.377155091251353,2.5411157240793285e-4,0.035643507182735484,"myosin IXA","103815940"
"103819110","TTLL11",0.3267670587690731,0.4205184340699856,14.37418037158618,2.544631992476503e-4,0.035643507182735484,"tubulin tyrosine ligase like 11","103819110"
"103822809","KCNJ1",0.6152380953182318,-0.30362642003882395,14.350516592093529,2.5727822615610583e-4,0.035643507182735484,"potassium inwardly rectifying channel subfamily J member 1","103822809"
"103827423","GTF2F2",-0.2955161698050427,4.379233031808969,14.344472848550753,2.5800229681474283e-4,0.035643507182735484,"general transcription factor IIF subunit 2","103827423"
"127061154","LOC127061154",0.5420501367040493,-1.441175787883601,14.278500667301689,2.660434773817385e-4,0.036257371378621325,"integrin alpha-5-like","127061154"
"103819049","MEGF9",0.34765214840417114,3.5965404406502515,14.229662691230896,2.721615939083419e-4,0.036257371378621325,"multiple EGF like domains 9","103819049"
"103821244","CDC42SE2",-0.19432951413725194,7.2212417539891405,14.22768798317439,2.7241198946737665e-4,0.036257371378621325,"CDC42 small effector 2","103821244"
"103819102","MAP3K7",-0.1855007832046863,7.487140184282288,14.174162699122677,2.792899094968726e-4,0.03672494062950443,"mitogen-activated protein kinase kinase kinase 7","103819102"
"103823487","RBBP4",0.16356835291173136,4.39817235800489,14.066884218017494,2.9361689714781195e-4,0.03772168232227091,"RB binding protein 4, chromatin remodeling factor","103823487"
"115484353","CCND3",0.2530213942670006,5.457585923239489,14.065675337925228,2.93782572603356e-4,0.03772168232227091,"cyclin D3","115484353"
"103813160","ABHD5",0.2779170231488093,4.550217298363231,13.986348737942992,3.048666843748547e-4,0.03861002440403181,"abhydrolase domain containing 5, lysophosphatidic acid acyltransferase","103813160"
"103820432","LEMD3",0.22348826051161633,4.391833125468221,13.95013141453997,3.1006913608476135e-4,0.03861002440403181,"LEM domain containing 3","103820432"
"108963641","ATP6V1B1",0.49702505850606055,1.25030996640591,13.90699748033128,3.1638424579737926e-4,0.03861002440403181,"ATPase H+ transporting V1 subunit B1","108963641"
"127060609","MYG1",0.4685566872993868,-0.753957411115556,13.891188200538611,3.1873177641176e-4,0.03861002440403181,"MYG1 exonuclease","127060609"
"103818967","SLC2A6",0.37274260521503233,2.479349128131894,13.851786323323212,3.2466074438133673e-4,0.03861002440403181,"solute carrier family 2 member 6","103818967"
"103815932","SNX1",0.11681932248554247,5.718285671842208,13.847058172130833,3.253797799836577e-4,0.03861002440403181,"sorting nexin 1","103815932"
"103823233","RAD23B",-0.18947578375143742,6.9462981852131644,13.846500166954105,3.254647466713328e-4,0.03861002440403181,"RAD23 homolog B, nucleotide excision repair protein","103823233"
"103817577","NTHL1",-0.2027143402703417,6.243357147783322,13.78344947069024,3.3521364180111963e-4,0.0386466847890936,"nth like DNA glycosylase 1","103817577"
"103820550","SGK1",-0.21312377426126375,8.221965723163468,13.775592104625465,3.364493864219971e-4,0.0386466847890936,"serine/threonine-protein kinase Sgk1","103820550"
"103816938","VGLL4",0.20964670037564118,3.3833149945552323,13.775424100810055,3.3647585976099035e-4,0.0386466847890936,"vestigial like family member 4","103816938"
"103815213","DOCK7",0.4423876823718616,0.13131010690252462,13.753569912355198,3.3993785410967427e-4,0.0386466847890936,"dedicator of cytokinesis 7","103815213"
"103817513","PDLIM7",0.18914275067390096,5.231772737012215,13.662847576555354,3.547051974081195e-4,0.0396832349126143,"PDZ and LIM domain 7","103817513"
"103822322","TSTD3",-0.3088526071568614,5.995938192259621,13.653119142093256,0.00035632737964414526,0.0396832349126143,"thiosulfate sulfurtransferase like domain containing 3","103822322"
"103820826","CAMTA1",0.2320639464405121,2.123074141075772,13.619707235969194,3.6195695332331615e-4,0.03990301200576437,"calmodulin binding transcription activator 1","103820826"
"103824667","MTHFD2",-0.3001727268361589,8.21939643687965,13.512954065186893,3.805637735196252e-4,0.0415347302419319,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","103824667"
"103816437","LOC103816437",0.26199526950595414,2.7836605435271586,13.463530515450346,3.895081868280719e-4,0.041896676018451026,"fibronectin type-III domain-containing protein 3a-like","103816437"
"103815027","ZYG11A",-0.26604357361585573,6.578935550196288,13.434843657055819,3.94798549100303e-4,0.041896676018451026,"protein zyg-11 homolog B","103815027"
"127060627","ECM1",0.46974378071500345,2.9080201522725564,13.431626037138221,3.9539652097310386e-4,0.041896676018451026,"extracellular matrix protein 1","127060627"
"103822983","PTS",-0.6901367905001929,0.22934347435929822,13.353476080493987,4.1020944976338287e-4,0.043048326295361164,"6-pyruvoyltetrahydropterin synthase","103822983"
"103824231","BTK",0.2551700889058943,4.351895196567554,13.266626099149432,4.273419197111891e-4,0.044419140111694455,"Bruton tyrosine kinase","103824231"
"103814543","HIBCH",-0.3594316286305334,3.0468912420391145,13.221020202218188,4.366310502143654e-4,0.044776907062751684,"3-hydroxyisobutyryl-CoA hydrolase","103814543"
"103824953","LOC103824953",-0.26467571954985725,4.966048765351116,13.159950109211746,4.4939591129115414e-4,0.044776907062751684,"activated RNA polymerase II transcriptional coactivator p15","103824953"
"127060906","LOC127060906",0.30593635776227934,5.228453105394039,13.133564883581164,4.55028976617698e-4,0.044776907062751684,"uncharacterized LOC127060906","127060906"
"108962468","LOC108962468",0.36948262860934433,1.6475088357939875,13.117757434795157,4.584384636237795e-4,0.044776907062751684,"tyrosine-protein phosphatase non-receptor type substrate 1-like","108962468"
"103815219","AK4",-0.30687475608272613,8.004723683606667,13.095066983142006,4.633784832762202e-4,0.044776907062751684,"adenylate kinase 4","103815219"
"103823207","PTPN9",0.3000804452429999,2.7779925568665664,13.090368173332132,4.644082961975532e-4,0.044776907062751684,"protein tyrosine phosphatase non-receptor type 9","103823207"
"115484996","PRR18",0.32919352593104895,3.253002618656955,13.080398350631045,4.6660112481181884e-4,0.044776907062751684,"proline rich 18","115484996"
"103818833","KIAA1755",0.4823885217767978,-0.10326918792070416,13.074136168153416,4.679839082177843e-4,0.044776907062751684,"KIAA1755 ortholog","103818833"
"103819702","CREB3L2",0.2560298992038261,3.4596867876328643,13.050003397057436,4.7335228872109886e-4,0.044776907062751684,"cAMP responsive element binding protein 3 like 2","103819702"
"103818948","GPSM1",0.1973773240823149,2.5435581444228155,13.03589140784951,4.765208104361744e-4,0.044776907062751684,"G protein signaling modulator 1","103818948"
"103824070","HAPLN2",0.3379195012028991,1.60436788447157,13.03002059781876,4.7784537753643534e-4,0.044776907062751684,"hyaluronan and proteoglycan link protein 2","103824070"
"103817376","SH3PXD2B",0.5379866322905114,-0.7731627026512847,13.013307012483269,4.8163704002939965e-4,0.044776907062751684,"SH3 and PX domains 2B","103817376"
"103824897","G6PD",0.47264941221055595,3.1972407901051367,12.981911072462287,4.88843372340482e-4,0.044776907062751684,"glucose-6-phosphate dehydrogenase","103824897"
"103812504","CEP295",-0.4526901222673241,3.6831395626313026,12.968561189725618,4.919410688092546e-4,0.044776907062751684,"centrosomal protein 295","103812504"
"103817257","CAMLG",-0.2658462873381676,5.1810724064911815,12.956205615589342,4.948260224014622e-4,0.044776907062751684,"calcium modulating ligand","103817257"
"103814446","GPR155",-0.25121444285634736,6.999704922787438,12.949380333252122,4.964271352934721e-4,0.044776907062751684,"G protein-coupled receptor 155","103814446"
"103817798","PALB2",0.30382337338512594,3.7816636120498988,12.910918971041427,5.055496930609169e-4,0.04493331786890241,"partner and localizer of BRCA2","103817798"
"103814233","ERLIN1",0.2208020632730268,6.655772156848511,12.89386136531676,5.096505271062374e-4,0.04493331786890241,"ER lipid raft associated 1","103814233"
"103824067","MEF2D",0.26821251170309113,4.795808490254485,12.884833887251647,5.118346505692631e-4,0.04493331786890241,"myocyte enhancer factor 2D","103824067"
"103818651","CTSA",0.3201044719039549,6.725470633573465,12.873340327941019,5.146293507066888e-4,0.04493331786890241,"cathepsin A","103818651"
"103822800","EI24",0.2080912395677361,3.8551102602486362,12.832667826296033,5.246456036300464e-4,0.04544430252395497,"EI24 autophagy associated transmembrane protein","103822800"
"115484229","LOC115484229",0.40310727725674705,0.6984494744416719,12.794507410605894,5.342254326073389e-4,0.045909735208476354,"protocadherin gamma-C5-like","115484229"
"103826705","MTCL1",0.2795450977376357,5.024394037650813,12.73843630236303,5.486289271928736e-4,0.046779188370179865,"microtubule crosslinking factor 1","103826705"
"103814603","ARL4C",0.3981538973042886,3.312748533304035,12.713297447593378,5.552156055175662e-4,0.0469738226249513,"ADP ribosylation factor like GTPase 4C","103814603"
"103823781","CTNNA1",0.2982135434145159,2.299106053485075,12.652656939715467,5.714408115097501e-4,0.04797465397551856,"catenin alpha 1","103823781"
"103813692","CADPS2",0.5248858440114326,-1.3102035947097854,12.569027754127259,5.946204043308748e-4,0.04953959612875701,"calcium dependent secretion activator 2","103813692"
