gene,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,entrezgene_description
103818013,SPECC1L,-0.30844022325347975,2.8656175863571836,-2.79504673266097,0.0067255773760098595,0.9998561014360555,-3.613307967420275,-2.710135265060947,sperm antigen with calponin homology and coiled-coil domains 1 like
103820628,PHACTR2,-0.7118876171934629,3.3427536763043406,-2.8209540149004533,0.006781765593533843,0.9998561014360555,-3.981774728553787,-2.7073747480457864,phosphatase and actin regulator 2
103827351,NA,0.5982355853030392,3.9878803409341304,2.785774897420509,0.006797101122090585,0.9998561014360555,-3.416633350916431,2.7066248873313548,NA
127059752,NA,1.107910171161385,-2.50418592217269,2.7736404800198673,0.0071634059508074,0.9998561014360555,-3.0389233192902925,2.689150759089554,NA
127061207,NA,-1.0615661332587958,-1.686983685638791,-2.7539711776807425,0.00780392974130633,0.9998561014360555,-3.1646834201171288,-2.6604371200069217,NA
103822109,DHCR7,1.1152766563451708,-1.3513686953644495,2.7390325816425225,0.007837019734875078,0.9998561014360555,-3.4142395757791273,2.659011889289671,7-dehydrocholesterol reductase
103822522,NA,-0.4393055713163201,4.019095033784055,-2.7256106794006945,0.008589186473585322,0.9998561014360555,-4.037790361009959,-2.6279867360641767,NA
103816190,NA,-0.2599326680617793,5.071192965977827,-2.6824959689183734,0.009125547566739473,0.9998561014360555,-3.630798080537975,-2.6073145940977054,NA
103819181,BSPRY,1.0256722707985833,-2.3183205398147284,2.659175529015862,0.009137222147295704,0.9998561014360555,-3.141815047866249,2.606876830423109,B-box and SPRY domain containing
103817189,NA,-0.295142931092677,5.510103488013593,-2.677442601694249,0.009479004085846598,0.9998561014360555,-3.910973939322773,-2.5942771528297603,NA
103818262,NA,-0.8525271618314629,0.2146426352152055,-2.687532651161801,0.009558427916752394,0.9998561014360555,-3.4619423211980704,-2.5914073365225176,NA
103823029,NA,-1.7374161068915626,-2.2554656016210597,-2.6395068450379258,0.010101553776857185,0.9998561014360555,-3.8325751196878426,-2.5723334792695303,NA
127060902,NA,1.1637036939362662,-0.8268921731580251,2.6306294911377885,0.010604422547546217,0.9998561014360555,-3.9209270495669974,2.5554709069279538,NA
103815453,LIMS2,-0.7827146818031137,-0.42643238808785205,-2.6272420460431727,0.010738012551225945,0.9998561014360555,-3.707049266991426,-2.551110983637154,LIM zinc finger domain containing 2
103823329,HSD11B1,-1.1986477624500145,-3.4459295469160445,-2.6361134082047415,0.010775644507774365,0.9998561014360555,-3.2525552459876304,-2.5498915120522225,corticosteroid 11-beta-dehydrogenase isozyme 1-like
103827212,ACER3,-0.5960339128783656,1.709289091902442,-2.61257951801124,0.011052762458555718,0.9998561014360555,-3.5693579307309373,-2.541026238435279,alkaline ceramidase 3
103825135,NA,0.690773742947985,-0.9084058791218328,2.6045842443466425,0.011143779623074845,0.9998561014360555,-3.3053960061917964,2.5381575760805517,NA
103826416,RCOR1,-0.22141262415860208,4.643756376062835,-2.5869439478226797,0.011716192435877482,0.9998561014360555,-3.7037327447636113,-2.5205790328993545,REST corepressor 1
103813292,NA,-0.6950195582784244,0.638136516178537,-2.5885678798237026,0.011757520107663368,0.9998561014360555,-3.8173893103061776,-2.519339585684096,NA
103818419,NA,-1.2578922906989063,-0.902027577212519,-2.58482800776633,0.011848028363292787,0.9998561014360555,-3.7368960722275415,-2.516638618087363,NA
103826085,,-0.4948802084858037,1.7586867471951189,-2.5840801413277803,0.011874333102237273,0.9998561014360555,-3.5396317455357718,-2.515857058089784,glycerol-3-phosphate acyltransferase 3
103821306,PSEN2,-0.2959591801599819,4.5027811469315315,-2.5853457866294005,0.011904762249673136,0.9998561014360555,-3.8165202988599294,-2.5149548675878854,presenilin 2
103824071,NA,-3.403326914127575,-0.5292475553118711,-2.6332224966332003,0.012175635589139191,0.9998561014360555,-4.567392802302943,-2.507012644895021,NA
103824670,NA,1.1522482292601586,-2.552938904301745,2.5593673684589753,0.012423237466937569,0.9998561014360555,-3.3626731550002402,2.4998885724471274,NA
103822489,NA,0.5719062821602434,0.18721720779968845,2.5604053628748025,0.01265913333561152,0.9998561014360555,-3.7653217511280648,2.49321733631227,NA
103816322,NSDHL,0.9923752860449806,-0.9681264394828186,2.553535927148049,0.01273095596247992,0.9998561014360555,-3.5726979896446944,2.491208015477496,NAD(P) dependent steroid dehydrogenase-like
103827379,NA,0.30242795288598767,4.989919829850423,2.569040587888847,0.012803231482531308,0.9998561014360555,-4.0486206031297165,2.489196126928585,NA
103827096,UPK1B,-0.6999727387893535,1.2881335157452334,-2.558921252939478,0.013330721935044008,0.9998561014360555,-3.7602088051548215,-2.4748096097970618,uroplakin 1B
103818183,NA,0.4460580526138597,0.6618123217791696,2.5328921318419626,0.013523505201385651,0.9998561014360555,-3.75231756172349,2.469677121050788,NA
127059903,NA,1.298254305303299,-3.0256777510453934,2.5349173182627243,0.013532614551518099,0.9998561014360555,-3.4520264081497016,2.469436205184598,NA
103816818,NA,0.6443358248705193,-1.184856777560252,2.5466468831200775,0.013647970170718055,0.9998561014360555,-3.1850458798121664,2.4663977146007894,NA
C8H1orf52,NA,0.29906269351249826,4.359100436737823,2.525302194630852,0.013728891823964983,0.9998561014360555,-3.7153932978725077,2.4642797319041825,NA
103814857,,0.9337608107047304,-2.0526756313539996,2.5324348099663867,0.013821328311461713,0.9998561014360555,-3.3775069078113065,2.4618738170279766,uncharacterized oxidoreductase ZK1290.5-like
103817524,ADRB2,-0.7558977157531444,0.7361298162911614,-2.5327438839439838,0.0139898673649772,0.9998561014360555,-3.8989937640995205,-2.457523458421096,adrenoceptor beta 2
115484229,NA,-0.7636826912716594,0.36046586204908476,-2.530124530258607,0.014430162302817169,0.9998561014360555,-3.896377046614878,-2.446373006898597,NA
103817267,LECT2,-1.114797220055168,1.146643621865397,-2.5071131008511216,0.014720375032688022,0.9998561014360555,-3.8077591172734544,-2.439186351636811,leukocyte cell derived chemotaxin 2
103816287,NA,0.5925981184543184,0.2792866633665367,2.4894661401361247,0.014957099328882215,0.9998561014360555,-3.7507958081791166,2.433416148567075,NA
103824521,NA,0.255959617671885,7.713180888822102,2.5112540475610325,0.015065962763593057,0.9998561014360555,-4.167326851873996,2.4307895465674227,NA
103823666,NDRG3,-0.17887840727268145,4.7440847214347865,-2.491744084255939,0.015080779112786529,0.9998561014360555,-3.8465123176795455,-2.430433358600061,NDRG family member 3
103814614,SLA,-0.3155841031517621,4.886280386575913,-2.493822968129265,0.015099951059281197,0.9998561014360555,-3.8726571438675212,-2.4299729183731076,Src like adaptor
103812721,INSIG1,0.659048960572273,1.0134373316096157,2.487094545741231,0.01514498692634045,0.9998561014360555,-3.68781681182763,2.428893343074255,insulin induced gene 1
103820459,WNT5B,-0.7432370109886451,-0.4021165707516339,-2.484770152713403,0.015476630312570822,0.9998561014360555,-3.6930530455887096,-2.4210292875613173,Wnt family member 5B
103818874,MTG2,-0.7620439927031697,0.772810827440846,-2.496043159276527,0.0158137989526224,0.9998561014360555,-4.218446753140432,-2.413184807417122,mitochondrial ribosome associated GTPase 2
103818799,NA,-1.0488864442024257,-1.9744780220961946,-2.469007767876878,0.01594146237268414,0.9998561014360555,-3.698305167735531,-2.4102529808495494,NA
103813890,SFRP5,-0.9408492565061557,0.14622675488823342,-2.4813491099035305,0.016085617590435856,0.9998561014360555,-3.9450041781535363,-2.40696712965827,secreted frizzled related protein 5
103813268,DNAL4,0.30734162134024956,6.796849737312353,2.4816089355805513,0.016136934046434546,0.9998561014360555,-4.136129040083188,2.40580367627419,dynein axonemal light chain 4
103816040,FSD2,1.1718224926388179,-2.740015331267479,2.457754257172562,0.01615639611942722,0.9998561014360555,-3.5011880830203497,2.405363280043459,fibronectin type III and SPRY domain containing 2
103822412,NA,-0.5784088232618432,5.537416842251955,-2.499218369349169,0.016226177709085614,0.9998561014360555,-4.370986832525709,-2.403788055441214,NA
103821286,NA,0.7237214207605472,1.0517604244013037,2.4575659082442365,0.016520298483537067,0.9998561014360555,-3.873212384351411,2.3972134151582076,NA
103815117,,-0.6195833581432098,3.594574451354782,-2.4567078335536285,0.016709822539992987,0.9998561014360555,-3.844110576971332,-2.39303114602305,complement factor H
103820527,NA,-0.5562019333068229,0.6939026273888467,-2.454075712899437,0.016846361095600223,0.9998561014360555,-3.6785812007142065,-2.3900438544164455,NA
103823322,NA,0.20801818796478422,6.098904032144739,2.4414491649866554,0.017087876897513402,0.9998561014360555,-3.863469620588655,2.3848114494538244,NA
108961394,NA,-0.7917745359443848,0.7391945315590523,-2.45446898660714,0.017184724937509048,0.9998561014360555,-3.9478732053958603,-2.3827314626299003,NA
103823751,NA,-0.861834993830719,-2.0102505775576978,-2.4471794249006376,0.01727932887911541,0.9998561014360555,-3.355926299326165,-2.380709576636747,NA
103819737,TK1,0.9237250250595044,-1.8893757075699456,2.436084945617406,0.017357181713855092,0.9998561014360555,-3.5523252012723336,2.379052966738032,thymidine kinase 1
108961421,NA,0.8937779448752158,-1.112783150022937,2.4270363815652694,0.017574429894574778,0.9998561014360555,-3.8483236216053522,2.374464420140091,NA
103813867,BTRC,-0.20571354972588463,4.902664812897885,-2.423843512946057,0.017828893682151604,0.9998561014360555,-3.827666680431515,-2.369152639984974,beta-transducin repeat containing E3 ubiquitin protein ligase
108963999,NA,1.1070720708304869,-0.6169733905685701,2.436230173298256,0.01829714691795098,0.9998561014360555,-4.151519618903776,2.3595493523313116,NA
103815306,ZNF639,-0.35109487934228545,2.417573199963589,-2.4226266859982095,0.018307531219198314,0.9998561014360555,-4.043132314458775,-2.3593388335801375,zinc finger protein 639
103820754,PAXBP1,-0.22085689501404726,6.939998271713143,-2.419183789924322,0.0185205619344513,0.9998561014360555,-4.069842847237249,-2.3550430093196697,PAX3 and PAX7 binding protein 1
103817184,KLHDC8B,0.38783295675387963,2.6844064206231235,2.410169782346581,0.018579899747466058,0.9998561014360555,-3.8946517118248805,2.353854147234145,kelch domain containing 8B
103815273,BCHE,-1.4902919614964025,0.9505002875981049,-2.471264628102373,0.018744309774964385,0.9998561014360555,-4.3582307281792545,-2.350577381033876,butyrylcholinesterase
103825260,,-0.5991324010446348,3.6363273275620127,-2.4039022405365493,0.018844358174997158,0.9998561014360555,-3.8393633231181625,-2.348595655777515,interleukin-36 receptor antagonist protein-like
103818632,OSER1,-0.30847979744764586,7.053712242883769,-2.408265573497438,0.018932887687565025,0.9998561014360555,-4.033631715134332,-2.34684975187121,oxidative stress responsive serine rich 1
103818229,NA,-0.9889644611603213,-1.4196023277988805,-2.3951363325913326,0.019370605167910043,0.9998561014360555,-3.965585612898785,-2.3383209472594135,NA
103826679,NA,-0.7724797647957118,0.13179066459487856,-2.405587720888878,0.01956909383389639,0.9998561014360555,-4.032101348390079,-2.3345088379927716,NA
103826012,NA,-0.46390744616810897,2.379129823574809,-2.389191107103476,0.019713580632905015,0.9998561014360555,-3.8745768756643795,-2.331755056217487,NA
103813964,PKD2L1,1.291661990614387,-1.0145718881881567,2.40217305644429,0.01976272659615613,0.9998561014360555,-4.09049408579589,2.3308223973840536,"polycystin 2 like 1, transient receptor potential cation channel"
103821113,NA,-0.785290044650381,1.1641866622804387,-2.393414096594833,0.019777979610962455,0.9998561014360555,-3.9179450469358783,-2.330533347816953,NA
108964245,NA,-0.2978570546697199,4.194225445812033,-2.3821611420695556,0.02003476802936397,0.9998561014360555,-3.9492105529580517,-2.325696112539642,NA
127059498,NA,-1.0950180858802394,-2.6068549726707824,-2.3733225786435015,0.020102455934714807,0.9998561014360555,-3.595499948557947,-2.3244300617105638,NA
103812320,NA,-0.6112019500370751,3.302034505448359,-2.3934646121945105,0.020108954832779503,0.9998561014360555,-4.101140163986746,-2.3243087005990284,NA
103826299,,-0.769646332399772,-1.9033180651082988,-2.3695914398379583,0.020243124685866924,0.9998561014360555,-3.644812731390191,-2.3218108145173035,dentin matrix acidic phosphoprotein 1
103821101,NA,1.0143703840258242,-2.070174714032972,2.3768375726298054,0.020296119693312138,0.9998561014360555,-3.7918749308070714,2.32082816651137,NA
103820756,NA,-0.27324442786357706,4.082875987084725,-2.3804460779942853,0.020327424282553515,0.9998561014360555,-4.059673458683358,-2.3202487593888104,NA
103819362,SMIM8,0.4935205643922136,1.596422094302561,2.3757358288405244,0.02038754475113131,0.9998561014360555,-3.969029119788226,2.319138187483365,small integral membrane protein 8
103817531,ARHGEF37,-1.1268773554426879,-1.3667496904932286,-2.3737231334532756,0.02058507129889141,0.9998561014360555,-3.8684943492631807,-2.3155093895676226,Rho guanine nucleotide exchange factor 37
103812672,,-0.7777556793604955,0.4172556923828096,-2.3729990141400514,0.020887765230600493,0.9998561014360555,-3.845586327299531,-2.3100070244660427,cathelicidin antimicrobial peptide
103826292,NA,-0.5542002418319374,3.8432423446090422,-2.36375472152076,0.020942385163416823,0.9998561014360555,-3.876854863121828,-2.3090215549531017,NA
127060560,NA,0.7999580293909021,-1.7372198630953917,2.353486669975295,0.021491431982491985,0.9998561014360555,-3.827905509723127,2.299237935061754,NA
127060368,NA,0.41206228038168513,3.57389336740075,2.3485216750610634,0.021906133470374897,0.9998561014360555,-4.0357162309679415,2.291991503449897,NA
103815151,NA,-0.2617866766084749,4.398635258657817,-2.351389885430948,0.02201028393877055,0.9998561014360555,-4.1191999207013765,-2.290190361294372,NA
103816438,LPAR4,-0.6728834697242769,0.6994304416760395,-2.3483209294417207,0.022082243802096384,0.9998561014360555,-3.9478327001808133,-2.2889502385145453,lysophosphatidic acid receptor 4
115484553,NA,-0.4389578126402265,4.054760983772537,-2.347452215399814,0.022210164571182155,0.9998561014360555,-4.117427860725878,-2.286754363998668,NA
103823972,SLC25A44,0.23947751606795187,6.4308011510096454,2.344266566666881,0.0224997952781535,0.9998561014360555,-4.156313045151636,2.2818229497102744,solute carrier family 25 member 44
DOP1B,DOP1B,-0.5839476856171006,3.754865991789337,-2.3567616993068325,0.022549878849898675,0.9998561014360555,-4.346138533858482,-2.2809758013599355,
103822078,NA,-0.24978137798404987,4.740812561776511,-2.329827806423232,0.022734349117391504,0.9998561014360555,-3.990547443760229,-2.2778695812496554,NA
115484182,NA,-0.6904217582873073,3.0532918682331647,-2.3319103490285826,0.022895136818153323,0.9998561014360555,-3.903667829841554,-2.275179955145858,NA
127060437,NA,1.7136709725157147,-3.6707736986449575,2.318423200294056,0.022924878628330016,0.9998561014360555,-3.9094507325697334,2.2746842391671493,NA
103812471,NA,1.2427887719058006,-3.811990693286055,2.3157140897399544,0.023110743650522854,0.9998561014360555,-3.7947988253000364,2.2715989619527877,NA
103824506,TAF8,0.4318584579233692,-0.2008168777894251,2.321837718461368,0.02346134009047812,0.9998561014360555,-3.5674484115789586,2.26583740779637,TATA-box binding protein associated factor 8
103826490,NA,-0.17727583715344153,7.481181971659626,-2.3018413753200346,0.024148268694573885,0.9998561014360555,-3.8641512833404814,-2.254762047310283,NA
127060268,NA,0.7465614024681039,-0.8637962326492435,2.3017626880746507,0.024194054856391107,0.9998561014360555,-3.890433820066271,2.2540335907991502,NA
115484452,,-0.8408058074211618,-0.26345701081100514,-2.296888847615751,0.02452543792718042,0.9998561014360555,-3.7040493163230908,-2.2487966294088597,uncharacterized LOC115484452
103813260,KCNJ4,0.8372873900148599,-1.035075071437341,2.296150977314311,0.024537195912426694,0.9998561014360555,-3.8013615493256965,2.2486119429749025,potassium inwardly rectifying channel subfamily J member 4
103819814,TOB1,-0.5893789975230952,7.924674320228291,-2.322035323414246,0.024569772160537226,0.9998561014360555,-4.352233191402647,-2.2481006576642164,"transducer of ERBB2, 1"
103812693,AQP1,-1.0142824622131688,-2.8209741206433594,-2.2815892174767938,0.024655677082827156,0.9998561014360555,-3.538105329788252,-2.246755188151336,aquaporin 1 (Colton blood group)
103816219,NA,-0.3404984230736874,3.6357495320227606,-2.2937089657586225,0.02517362876559695,0.9998561014360555,-4.093787797132661,-2.23872785802814,NA
103824149,NR2C2,-0.22110605961170293,6.056946319484795,-2.2858026919297627,0.025182609903045893,0.9998561014360555,-3.9177018446067162,-2.238589932386258,nuclear receptor subfamily 2 group C member 2
103821835,DNAJA1,0.2673522944578526,6.1618813455911745,2.2854115259245305,0.025206018532194695,0.9998561014360555,-3.865859910806307,2.238230640052522,DnaJ heat shock protein family (Hsp40) member A1
108961746,NA,-0.809495753800282,-0.7059598771078419,-2.2886760467880563,0.025336639471980386,0.9998561014360555,-3.8968151808866014,-2.236231062595549,NA
103826614,SUSD6,-0.2648848883660486,7.044026049570377,-2.2988104413351453,0.02553437172583138,0.9998561014360555,-4.2678946478416435,-2.2332210366856784,sushi domain containing 6
108962062,NA,-0.641062530611852,-0.06088892823121347,-2.274883257569973,0.025759282373961176,0.9998561014360555,-3.8481074894261087,-2.2298216971215536,NA
103813904,DNTT,1.1059644576350358,-2.4650766262126815,2.27718247926562,0.026034469637269256,0.9998561014360555,-3.7321414064011584,2.2256972120458047,DNA nucleotidylexotransferase
103814682,PLA2R1,-0.4112793157765191,4.4962310952843705,-2.2716496987331305,0.02619894755084077,0.9998561014360555,-3.951077209734567,-2.223249991796179,phospholipase A2 receptor 1
127059233,NA,0.8355101593028942,-1.1278870479970202,2.266076757231998,0.026337915547955153,0.9998561014360555,-3.793915169617939,2.2211926539219,NA
103815965,KLF13,-0.2557224391879256,4.675127257441136,-2.26901825308267,0.026357928101357463,0.9998561014360555,-3.977716084376476,-2.220897153189042,Kruppel like factor 13
103814656,NA,-1.3842689825217858,-1.2216303105433313,-2.2689534775622184,0.026555835960328907,0.9998561014360555,-4.114567074575579,-2.2179852819574006,NA
103821878,NA,-0.1835930738796243,8.48342185329588,-2.268040685765913,0.026597422893432976,0.9998561014360555,-4.0629634098250555,-2.2173757869373856,NA
103815150,NA,-0.30772275743631683,3.0644831670069443,-2.264165925166741,0.02662402919147578,0.9998561014360555,-4.007070319148398,-2.2169862786468073,NA
103815818,MOSPD2,-0.4308711254159736,0.38001882986732394,-2.2603265545845947,0.02672433753663614,0.9998561014360555,-3.8662708207582592,-2.215520810853354,motile sperm domain containing 2
103815040,,0.8941710763465684,-1.9576184477999017,2.271429171545169,0.026749319001975184,0.9998561014360555,-3.659754290255644,2.2151565798605124,iodothyronine deiodinase 1
103821239,SLC27A6,-0.7826438114010523,-1.9699850116267705,-2.269302349888376,0.026904797879909997,0.9998561014360555,-3.5946433291637883,-2.212896270615395,solute carrier family 27 member 6
103825980,NA,-0.34555436230146896,1.6113497356118183,-2.260246392009472,0.026916188429529003,0.9998561014360555,-3.9794866060939404,-2.2127311216964394,NA
115484504,NA,0.44107213574553317,2.018842895626936,2.2545502991975406,0.027358961045933012,0.9998561014360555,-4.014990763115185,2.2063577466518907,NA
103817866,NA,0.6471033150818419,1.603994617855321,2.2688782645525407,0.02744777889370917,0.9998561014360555,-4.231951783357525,2.205090011012583,NA
103822593,NA,0.16980576833107097,3.8899007770841028,2.248859574362553,0.027507203696873424,0.9998561014360555,-3.8374129020294268,2.2042437896281997,NA
103821947,POLR2E,0.33104863456783207,4.241942359132955,2.255543580317629,0.027765746712811918,0.9998561014360555,-4.170070276723008,2.200580339149194,RNA polymerase II subunit E
103817137,ZMYND10,0.38955551401522426,2.0316029322490627,2.2471067330324517,0.027821915910948507,0.9998561014360555,-3.8921371605496695,2.199788336020065,zinc finger MYND-type containing 10
108964102,NA,0.5036718372780125,1.4481486697380703,2.2474098028264784,0.028220734700307365,0.9998561014360555,-4.152670152223885,2.1942041731926456,NA
103824532,CREB3L3,-0.5968622580730012,-0.42113063163861525,-2.239056084688314,0.02830795041310131,0.9998561014360555,-3.8961555533153986,-2.192992070386569,cAMP responsive element binding protein 3 like 3
103813593,NA,0.2350343819670755,8.188695473119793,2.240005230806652,0.02855277829122768,0.9998561014360555,-4.111674484357451,2.1896066228924,NA
127060943,NA,0.5428130195099625,1.41910322710803,2.240279570631755,0.028556537471978737,0.9998561014360555,-4.005268196173821,2.1895548366622535,NA
103817372,BRD8,0.21075657351710753,4.7130319000895184,2.235875013034412,0.02863314790858396,0.9998561014360555,-4.053394605433915,2.188500733275331,bromodomain containing 8
127060145,NA,0.518263851059694,2.291030391881845,2.249349371424713,0.028675073007867105,0.9998561014360555,-4.268071710793402,2.187924902603809,NA
103814351,CNOT9,0.1827514155544332,4.937413079792504,2.2300289726726032,0.028830972277578935,0.9998561014360555,-3.8330221239689113,2.185790006014012,CCR4-NOT transcription complex subunit 9
115485226,NA,-0.43229529651081955,2.151168833362728,-2.2308826451963597,0.02887288227139211,0.9998561014360555,-4.007637492055817,-2.185217782741597,NA
103819965,NA,-0.713023699960206,-1.4675095553250992,-2.229354433552384,0.028897522639014975,0.9998561014360555,-3.6573322543123217,-2.1848816861598936,NA
103823067,NA,-0.3648653564177273,5.569540465320883,-2.233657572997065,0.02894756313390126,0.9998561014360555,-4.116835041618143,-2.184199888395593,NA
103822410,NA,0.24172443899009632,4.859588482909018,2.2268721946609538,0.02903536300183059,0.9998561014360555,-3.9814506772886533,2.18300607008848,NA
103819314,NA,0.5412838314815973,6.034140143421612,2.2477399441104966,0.029151889859371873,0.9998561014360555,-4.340592675269814,2.1814264389603806,NA
103827227,KCTD21,-0.4450445988537418,0.2542948480236178,-2.226314298018383,0.02918885033363501,0.9998561014360555,-3.8099105493295946,-2.18092654008375,potassium channel tetramerization domain containing 21
103824871,,0.9705021745055717,-2.3666501491809377,2.2229155774247475,0.029318261032136278,0.9998561014360555,-3.7357245466207027,2.1791805123491024,retinol dehydrogenase 16-like
103819970,NA,-0.13615001855936093,7.401742550228037,-2.2196585580602144,0.029581177626328038,0.9998561014360555,-3.9406352735076586,-2.175653527261551,NA
103815840,ADGRG2,-0.8593509641409393,-1.0060705201879498,-2.2155791946487065,0.0296412611976449,0.9998561014360555,-3.830164971411578,-2.174851302167153,adhesion G protein-coupled receptor G2
103824363,TMEM204,-0.6064291229145872,0.782225975340444,-2.224321576278266,0.029697628072428987,0.9998561014360555,-4.056969293882138,-2.1740999720895733,transmembrane protein 204
103821992,NA,-1.1588852030325043,-0.5797356325411172,-2.2168930959499726,0.030195257828995223,0.9998561014360555,-4.11268415391369,-2.167519587019187,NA
103813896,YWHAZ,-0.19029086213356106,6.94551830144508,-2.213001739787896,0.030308911125505204,0.9998561014360555,-4.075483126126898,-2.1660297830373603,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
103812837,C1GALT1,-0.4510108047646453,3.9529629844408993,-2.2186126875156122,0.03054196476804625,0.9998561014360555,-4.249925081193028,-2.162989791847945,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
103813093,NA,-0.6686585653085563,-1.0738305379025972,-2.2057708264240565,0.030647807479834057,0.9998561014360555,-3.7252646199411856,-2.1616157364009236,NA
127060466,NA,0.39673353597209715,5.993544562909824,2.218314263731831,0.030647807549306,0.9998561014360555,-4.25440770763434,2.161615735500374,NA
103817244,PDLIM4,1.249362051951178,-3.0437575144399216,2.2022844346637154,0.03072875449706303,0.9998561014360555,-3.9118529303385148,2.160567625538763,PDZ and LIM domain 4
103815223,NA,1.4219704495047192,-2.9970966502727396,2.1974311098657484,0.030935172315482744,0.9998561014360555,-3.968448210860729,2.1579055962494644,NA
103820329,,-0.8336319754942816,-1.445240892114232,-2.2016166748330877,0.031119563710955832,0.9998561014360555,-3.8455766278309875,-2.155540489844273,rabphilin 3A like (without C2 domains)
103815982,AQP9,-1.0034427152318903,-0.899597749730133,-2.1975021882365904,0.03144676944224622,0.9998561014360555,-4.049927591840399,-2.1513730139420266,aquaporin 9
103813573,PROSER2,0.2368251169202935,6.7199879548698664,2.193390042849845,0.03145483285159939,0.9998561014360555,-3.9910120610450353,2.151270784392352,proline and serine rich 2
103826950,FMN1,-0.5352039031478224,2.27029151210625,-2.194090091091631,0.03166085054849773,0.9998561014360555,-3.955737006440675,-2.148666443458488,formin 1
103826022,BDH2,-0.5275096886449926,-0.28786715602742396,-2.2039380176960046,0.03181382805101921,0.9998561014360555,-3.6413345138155764,-2.1467419879336713,3-hydroxybutyrate dehydrogenase 2
103816007,AP4E1,-0.3291023579939174,2.7401667292506517,-2.188712146414745,0.031818805152328294,0.9998561014360555,-3.924356822571154,-2.1466795094318667,adaptor related protein complex 4 subunit epsilon 1
127060341,NA,0.9834641692331378,-2.73492404783066,2.189114430147718,0.03188420246467731,0.9998561014360555,-3.99702337069208,2.1458593418911267,NA
